id,name,domain,vertical_broad,industry,bucket,reason
788ee7b9-5a8c-49fe-bafb-1374f91b41eb,EMPAQUES CARMA,empaquescarma.com,Manufactura/Industrial,paper and forest product manufacturing,review,No strong subsegment signal
f0d861e9-71a5-4bf5-a98f-3552a727a78c,Reclutando,reclutando.com.mx,RRHH/Talento,Business Consulting and Services,review,No strong subsegment signal
6f2d74da-134d-4806-9a9a-8c76aa671159,GMG Freeforza,rhgmg.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
d4e73119-a873-48e8-a4a8-1a717e6bfb8c,Alagi Uman,alagiuman.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f1fc18f1-2280-424f-9a01-fc5d71b2909c,Tu Conexion,tuconexion.mx,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
3d1f181d-85e1-48a7-9e7f-d170a902dae1,GSAU,gsau.mx,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
3d558a3f-f0b7-4a64-92c1-8e06c3ee38dd,Starup Logistics,starupmexico.com,Logística y Transporte,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
0369f859-c6ae-4d71-9ae3-17a683a49b81,Lehaatsim,lehaatsim.com,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
0e34b7b2-0385-4e7d-8b28-add14b4efc3c,Ally Pharma Solutions,allypharma.com.mx,Salud y Farma,Business Consulting and Services,review,No strong subsegment signal
b5a6e315-cc6a-46f4-99ef-3d9d34bbf011,Proveedora de Material Quirúrgico,pmq.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
f282baac-0c4f-42f4-839f-5146343971e8,LED Light,ledlight.mx,Manufactura/Industrial,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
b51f6971-50fc-40b4-8c76-272557dfa957,Makymat,makymat.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
5cf6f508-738e-4123-9338-50d3d353a5fb,AMUNTALENT - Headhunter en México,amuntalent.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7a4b6a84-1b34-4429-a35b-b5aa4776c5a8,Tau,tauenergia.com,Retail/Consumo,,review,No strong subsegment signal
ad0f544c-7ee1-4976-8720-b0358201bf08,A&A Talento Humano Consultores,ariasjobs.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
77f461fe-0440-45cc-a6bb-e5b35c810c91,TalentoRC,talentorc.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
2fe06b03-c0ea-4e51-b3ee-7762a9aa8ffb,ARI SERVICIOS,ariservicios.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
8a8a2d09-32ce-4364-9fa9-4959f55ab145,Manufacturas y Embalajes MEF,manufacturasyembalajesmef.com,Manufactura/Industrial,packaging and containers manufacturing,review,No strong subsegment signal
c34475ca-7c7c-4bb4-97e3-4ca6ebb49bda,AdhesiTack,adhesitack.com,Manufactura/Industrial,packaging and containers manufacturing,review,No strong subsegment signal
bdf3ad1b-b67c-4003-bcfb-d50af31a217e,Ascendix HR Consulting,ascendix.com.mx,RRHH/Talento,"Technology, Information and Internet",review,No strong subsegment signal
f296f61b-a963-42bb-8e4e-433545cd4625,Energia Renovable del Centro,erdcsolar.com,Energía,,review,No strong subsegment signal
7a35a6a6-d466-48d1-8ca2-1b33c613c502,Conectamos,conectamos.mx,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
ea429bbc-332b-4b6d-af0e-e22894d7ccd4,Grupo ASIRA S. de R.L. de C.V.,asira.com.mx,Servicios profesionales,Security and Investigations,review,No strong subsegment signal
8a021ba2-1bbb-4402-9764-6a2199907339,Alabóol Technologies,alabool.mx,Software/TI,it services and it consulting,review,No strong subsegment signal
7d6da8a0-5e53-4d37-bc6f-6599853f05f5,Forza Global Solutions,forzaglobal.com,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
d8a32b16-ca02-4a79-8262-f6cb1a2f3257,ADICOM AUTOMATION,adicomautomation.com,Manufactura/Industrial,automation machinery manufacturing,review,No strong subsegment signal
d4528a72-46bd-407c-9f30-4f308e735006,AtraeTalento,atraetalento.com,Manufactura/Industrial,Human Resources Services,review,No strong subsegment signal
f2c17f3a-9da4-4931-8ff0-bc06083ba69d,STARLIGHT MEDICAL CARE,medicalcare.com.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
3e36e511-34e4-4f04-8812-8cebdd875202,HR One México Reclutamiento Masivo Operativo,hr1.mx,RRHH/Talento,Human Resources,review,No strong subsegment signal
536d608d-f476-49fc-9e83-e1c5cf8c8699,Axsis Tecnología,axsistec.com,Software/TI,Information Technology and Services,review,No strong subsegment signal
d4e5d6bd-1887-4a42-b402-27a28bc5721c,Axkan,axkanfh.mx,RRHH/Talento,Human Resources,review,No strong subsegment signal
3e6ed213-bff8-4ca0-bc92-9f11ba795c62,KAYSER AUTOMOTIVE SYSTEMS MEXICO,kayser-automotive.com,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
6fb389e5-749a-4f22-aad3-754b90feae28,Arizona Trade and Investment Office in Mexico,azcommercemexico.com,Retail/Consumo,International Trade and Development,review,No strong subsegment signal
b0949903-a1e2-4bde-8939-6233752a16e3,Baires Consulting,bairesconsulting.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b582b616-24ac-44d6-bac8-8500dadbdbd9,Nomverify - Unidad de Inspección y Consultoría,nomverify.com,Retail/Consumo,international trade and development,maritime_shipping,Maritime / shipping
3e387291-4982-4afa-b51f-b7b7a69e077e,Full Services Supplier SA de CV,fullss.com.mx,Servicios profesionales,Facilities Services,review,No strong subsegment signal
d982f1a8-d507-4710-9313-0db5c660a465,Best Recursos Humanos,bestrecursoshumanos.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
4e660705-5242-4f42-8687-9e957ce23b47,BiTalent HR Consulting,bitalent.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
79eb14d7-01b9-430d-9483-1afdc80a8f5e,Actra México,actramexico.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
3e0df820-5db3-45d6-a10d-d3b3fe850e81,Timeless Brands,timelessbrands.mx,Otros,hospitality,review,No strong subsegment signal
895f4a77-ee74-4dc6-9512-457debee477e,"Almacenadora Sur, S.A. de C.V.",alsur.com.mx,Logística y Transporte,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
7771e76c-e6d1-4f20-8849-be53ba802a2d,Blumexico,blumexico.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3e6053b2-0223-4325-9e12-19f188ce8a8d,bitOne,bitone.mx,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
3cd22e5a-7ed8-4add-b3c9-e6d1f5e28c32,Brokery & Co,brokeryandco.com,Finanzas/Seguros,Financial Services,freight_forwarding,Freight forwarding or broker
f392e8f7-866c-4238-b316-d9fd6a636a2f,"Grupo Gylsa, S.A. de C.V.",gylsa.com.mx,Salud y Farma,pharmaceutical manufacturing,review,No strong subsegment signal
b648498d-0395-4b7a-a97c-fc77cd25ac75,ROCEEL SERVICIOS ESPECIALIZADOS S.A. DE C.V.,roceel.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
b4db5156-bd19-495f-9298-555e2329dc3d,Psycom Solución de Negocio,psycom.com.mx,RRHH/Talento,Business Consulting and Services,review,No strong subsegment signal
269428e8-217f-4aff-b99a-889a873f0cd2,Capital H,capitalh.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7b6bf84e-57e4-4998-aaab-855c4b754fd1,JACC HR Business Parther,jacchrbusiness.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3f2dca91-d7b1-4525-bf65-c08da2aaacb8,Gedeon Richter México,gedeonrichter.mx,Salud y Farma,pharmaceutical manufacturing,review,No strong subsegment signal
dfb46fac-1569-46c7-a05c-cbd79d988025,Reclutamiento Hotelero Riviera Maya,careers-page.com,Otros,Staffing and Recruiting,review,No strong subsegment signal
ec4f92b5-30ff-41ac-9b0e-2339cd5b4051,E-PROCESS BS,eprocessbs.com,Software/TI,Human Resources Services,review,No strong subsegment signal
3dc3610f-ecef-4719-8596-bcb3e25b4baf,NEXU,nexu.mx,Automotriz,financial services,review,No strong subsegment signal
ee9954b2-f9d7-48d7-be12-971c41f5887a,Cazatalentosmex,cazatalentosmex.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
59f22977-3403-451a-a402-6361a864280c,Solventa,solventaenergia.com,Energía,,review,No strong subsegment signal
06819081-ce63-4594-9aed-d483e87250ba,netWorth | Fintech,networth.mx,Finanzas/Seguros,financial services,review,No strong subsegment signal
b7c02568-f376-42e5-bbce-e0584ebf9546,ESTRATORH,estratorh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
a87c2fec-552b-4c3f-af1a-3ee4a27a1643,CERTE CONSULTORES SC,certe.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3e632f57-3d5b-44af-82f2-0d1d873d8fe5,Jaguar,stjaguar.com.mx,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
d32ef7fc-87b8-4e92-98a8-30cc1b944fdc,INCOTEX SA DE CV,grupoincotex.com,Energía,machinery manufacturing,review,No strong subsegment signal
b669cfd1-38c8-4abe-9701-c671643b14df,Trak Transportaciones,traktransportaciones.com.mx,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
f480d3ae-cba4-4f2d-9b48-4a44db2a9fac,Conekta,conekta.com,Finanzas/Seguros,financial services,review,No strong subsegment signal
d5dfe33d-f656-4e29-bbdf-e02576d3a9c8,Cien-Soluciones en Enfermería,cien-soluciones.mx,Salud y Farma,Human Resources Services,review,No strong subsegment signal
7a155d5f-c3d9-498d-9a7e-b893d499fa1b,Metalinspec,metalinspec.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
3ed2b617-fc3b-44e1-bdad-d7b050e99c9f,Baja Testing Lab,bajatestinglab.com,Manufactura/Industrial,packaging and containers manufacturing,review,No strong subsegment signal
e94f2f67-0633-49b2-a906-ead25d705636,Especialistas CMG,cmgespecialistas.com.mx,RRHH/Talento,Human Resources,review,No strong subsegment signal
aa8f6d87-8fcf-43ce-968c-e7d0d5a37b84,CONSULTORIA ORGANIZACIONAL COH,cohweb.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
f4add630-5516-4630-8495-cdd96986290d,EXECUTIVE SEARCH INTERNATIONAL SA de CV,executive-search-international.com,RRHH/Talento,Human Resources,review,No strong subsegment signal
d9841528-ec8a-4bcc-a1f7-56838bce6896,Cónclavis,conclavis.com.mx,Otros,Business Consulting and Services,review,No strong subsegment signal
e7361f91-fc7a-48f6-bec9-a21c00457f64,COMMUNITY,communitysocialm.com,Software/TI,"Technology, Information and Internet",review,No strong subsegment signal
5c0309a7-0ebc-4e56-a46c-04267ce3548e,Coninda RH,coninda.com.mx,RRHH/Talento,Human Resources,review,No strong subsegment signal
b218d315-9a2e-4be8-84de-a50e552dd779,COPARMEX Hidalgo S.P.,coparmexhidalgo.org.mx,Gobierno/ONG,Civic and Social Organizations,review,No strong subsegment signal
7b589c15-0c9c-46c2-aa44-dd955fe96130,Enlacelo S.C.,enlacelo.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b683a3d1-8dfb-468e-a45c-bcdda4ccd522,Pulso Universitario,pulsouniversitario.mx,Educación,Professional Training and Coaching,review,No strong subsegment signal
1473f03d-6be2-40b1-b9a3-ae6bd4178317,Conexión,conexionrh.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3e8e344c-55f7-4e1d-adbc-4bdee29105f6,Thorndike Deland México,thorndikedeland.com,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
8771dab4-b9aa-44b5-9323-ad31943adb76,Desde Adentro.com,desdeadentro.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
2a7cc6ec-383e-4386-a36e-69be8d32bcce,HORNER GLOBAL SOLUTIONS,consultoriaysistemas.com,Manufactura/Industrial,Human Resources Services,review,No strong subsegment signal
8ab17c04-794f-4a91-8262-b13324359d10,Midea Latam North,midea.com.mx,Manufactura/Industrial,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
25aa84ae-25bf-4fc6-9582-26ec171e1f83,Consultability,consultability.com.mx,Otros,Business Consulting and Services,review,No strong subsegment signal
f4bf760e-c611-4e82-bd76-b31ff0646499,Red Energía,redenergia.mx,Manufactura/Industrial,,review,No strong subsegment signal
f567af96-bd1d-4695-bfd9-8c678b7907b8,Luqross Automotriz,cclar.com.mx,Automotriz,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
b7d4c82e-91f6-44f5-830a-cf68c54039a7,Reclutamiento The Villa Group Los Cabos,villagroupresorts.com.mx,Otros,Hospitality,review,No strong subsegment signal
6ec7d000-1a59-4b29-96e5-3fb37166354b,Grupo CorpoNext,corponext.com.mx,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
8b08f250-cf4b-43e3-b664-aa1a38c90029,Kalmy,kalmy.mx,Finanzas/Seguros,financial services,review,No strong subsegment signal
aae01f58-c06c-4c3c-83d4-7c074590bafc,COS Consultoría en Operación Sustentable,cosdemexico.com,Otros,Operations Consulting,review,No strong subsegment signal
7c42ca67-eb79-438f-9e3e-9d4261b8fb63,Elementia Group,elementiagroup.com,Construcción/Inmobiliario,Human Resources Services,review,No strong subsegment signal
2e02996c-d499-4b1b-8ef6-183829222ca8,Cotalent Corp,cotalent.com.mx,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
87d1d17b-d2dc-433e-b690-23c1a045d8fd,Multiple Soluciones en Recursos Humanos,multiplerh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
9db4a3b4-926a-4eb4-bea5-5b788a8e006b,Creatoris Informática,creatoris.com.mx,Finanzas/Seguros,IT Services and IT Consulting,review,No strong subsegment signal
f44cf694-d98d-4901-bef4-023adb03ee41,Arena IT,arena-it.com,Salud y Farma,Information Technology and Services,review,No strong subsegment signal
7105bcba-1400-4901-9fe7-a6a03bc72ba9,CSIRH,csirh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
dbdd4e8c-861b-42a5-87b2-4a510a6483c1,CubrirVacante.com,cubrirvacante.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
6b2fb075-a1b5-40eb-8626-cc86852bc6e5,Dataztlán,dataztlan.com,Otros,IT Services and IT Consulting,review,No strong subsegment signal
7ca43529-a478-4d56-8bdc-eb8d452076a9,Humaniq Middle and Top Management,humaniq.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
3efb0d65-ad01-4fdd-b80c-de255bc89045,Ensamblehumano,ensamblehumano.mx,RRHH/Talento,,review,No strong subsegment signal
50c88f3a-6d4a-41af-a486-0821c3e97758,Nuestro Site,nuestrosite.com,Software/TI,it services and it consulting,review,No strong subsegment signal
6b790e9f-6857-4b4a-abe9-0c3037028a36,Gamma Corporativo Consultores Empresariales SC,gammacorporativo.com.mx,Finanzas/Seguros,Financial Services,review,No strong subsegment signal
7cdca6bd-bd48-4cc2-a4ba-b636b3144ddc,Emmi,emmi.mx,Energía,,review,No strong subsegment signal
ed1a095e-d625-4598-a41e-bb8309b38094,Sistema Integral Empresarial,des-sie.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
97033c73-d100-458d-a7e9-5e355b28433d,Procescir,agrocir.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
401e8f39-33d7-4c7d-ba2b-8e3e50619f63,Capital Humano Competente,capitalhumanocompetente.com,Manufactura/Industrial,Human Resources Services,review,No strong subsegment signal
b7ab788b-888e-452f-a039-a269a1807274,ENKAR EXPEDIA,enkarlogistics.com,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
40bfda2f-2dbd-416c-ae67-c9739cb0380b,Howa Mexico SA de CV,howagrp.com,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
7902844e-9492-4e0b-a913-8269892a18d3,FEME LOGÍSTICA,femelogistica.com.mx,Logística y Transporte,freight and package transportation,transport_terrestre,Ground transport / trucking / delivery
acc55650-be94-4e9f-96de-419fda495416,DILUMACONSULTORES - Consultoría de Rec Hum,dilumaconsultores.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
510a7005-5e10-4b88-a6c3-e074c2d2c038,Synthon México,synthon.com.mx,Salud y Farma,pharmaceutical manufacturing,review,No strong subsegment signal
7b1af854-0609-45fc-adfd-4a4d8435236e,SMS PHARMA MEXICO,smspharma.com.mx,Salud y Farma,personal care product manufacturing,review,No strong subsegment signal
86d533e7-0c37-4614-ab85-555d080195ee,Discovery Personnel,discoverypersonnel.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b8302599-5744-41b3-9231-c4bc853c404e,hre.oficial,hre.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f582d77f-6f2a-4c8d-9922-22aa74095f43,Super Systems México,supersystems.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
f70008a8-df5a-4456-96d8-686362609788,ALROVA,alrova.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7cebd3bb-4c14-417b-b005-c333d63de07b,Industrias Salcom S.A. de C.V.,wiese.com.mx,Química,chemical manufacturing,review,No strong subsegment signal
4030d07e-ac47-4833-a007-98873d4b326c,Rollover,rollover.mx,RRHH/Talento,,review,No strong subsegment signal
b865620e-c55b-4592-aca8-8d38ee4f93bc,Forhuman,forhuman.mx,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
b8918e12-a326-4d14-b724-f9b1e9b291cb,GENOS MÉDICA. Centro Especializado en Genética.,genosmedica.com,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
e827d1d2-17c6-4bb0-bbd4-b4fddb5e301e,ECA Selectora,ecaselectora.com,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
3aabe69c-870a-4012-ba59-d85f632103aa,ED Consulting Recursos Humanos SA de CV,edconsulting.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
